No.     Time           Source                Destination           Protocol Length Info
    721 0.056706006    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=597577 Win=417024 Len=0 TSval=505018891 TSecr=422126692
    722 0.056710812    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=600473 Win=417024 Len=0 TSval=505018891 TSecr=422126692
    723 0.056719797    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=633777 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    724 0.056722332    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=635225 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    725 0.056932522    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=636673 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    726 0.056935970    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=638121 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    727 0.057183130    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=639569 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    728 0.057186651    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=641017 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    729 0.057431614    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=642465 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    730 0.057435076    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=643913 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    731 0.057683563    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=645361 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    732 0.057687088    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=646809 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    733 0.057936736    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=648257 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    734 0.057940221    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=649705 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    735 0.058185120    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=603369 Win=417024 Len=0 TSval=505018891 TSecr=422126692
    736 0.058194688    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=606265 Win=417024 Len=0 TSval=505018891 TSecr=422126692
    737 0.058199727    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=609161 Win=417024 Len=0 TSval=505018891 TSecr=422126692
    738 0.058204155    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=612057 Win=417024 Len=0 TSval=505018891 TSecr=422126692
    739 0.058208570    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=614953 Win=417024 Len=0 TSval=505018891 TSecr=422126692
    740 0.058212418    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=617849 Win=417024 Len=0 TSval=505018891 TSecr=422126692
    741 0.058221732    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=651153 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    742 0.058224535    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=652601 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    743 0.058225912    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=654049 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    744 0.058434597    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=655497 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    745 0.058438420    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=656945 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    746 0.058684456    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=658393 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    747 0.058688074    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=659841 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    748 0.058934044    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=661289 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    749 0.058937448    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=662737 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    750 0.059186885    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=664185 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    751 0.059190675    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=665633 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    752 0.059436935    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=667081 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    753 0.059440493    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=668529 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    754 0.059686907    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=620745 Win=417024 Len=0 TSval=505018891 TSecr=422126692
    755 0.059696408    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=623641 Win=417024 Len=0 TSval=505018892 TSecr=422126692
    756 0.059702906    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=626537 Win=417024 Len=0 TSval=505018892 TSecr=422126693
    757 0.059707437    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=629433 Win=417024 Len=0 TSval=505018892 TSecr=422126693
    758 0.059711434    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=632329 Win=417024 Len=0 TSval=505018892 TSecr=422126693
    759 0.059715664    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=635225 Win=417024 Len=0 TSval=505018892 TSecr=422126693
    760 0.059724145    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=669977 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    761 0.059732927    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=671425 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    762 0.059918577    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=672873 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    763 0.059922052    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=674321 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    764 0.060167988    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=675769 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    765 0.060170920    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=677217 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    766 0.060418779    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=678665 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    767 0.060421542    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=680113 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    768 0.060671521    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=681561 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    769 0.060674246    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=683009 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    770 0.060937810    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=684457 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    771 0.060941749    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=685905 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    772 0.061172442    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=638121 Win=417024 Len=0 TSval=505018892 TSecr=422126693
    773 0.061179749    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=641017 Win=417024 Len=0 TSval=505018892 TSecr=422126693
    774 0.061183408    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=643913 Win=417024 Len=0 TSval=505018892 TSecr=422126693
    775 0.061186688    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=646809 Win=417024 Len=0 TSval=505018892 TSecr=422126693
    776 0.061189852    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=649705 Win=417024 Len=0 TSval=505018892 TSecr=422126693
    777 0.061193116    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=652601 Win=417024 Len=0 TSval=505018892 TSecr=422126693
    778 0.061201413    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=687353 Ack=1 Win=29312 Len=1448 TSval=422126693 TSecr=505018889
    779 0.061231300    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=688801 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    780 0.061438553    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=690249 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    781 0.061441968    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=691697 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    782 0.061688713    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=693145 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    783 0.061692191    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=694593 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    784 0.061939120    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=696041 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    785 0.061942595    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=697489 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    786 0.062173529    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=698937 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    787 0.062175398    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=700385 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    788 0.062441761    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=701833 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    789 0.062445249    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=703281 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    790 0.062691342    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=656945 Win=417024 Len=0 TSval=505018892 TSecr=422126693
    791 0.062701502    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=661289 Win=417024 Len=0 TSval=505018892 TSecr=422126693
    792 0.062705909    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=664185 Win=417024 Len=0 TSval=505018892 TSecr=422126693
    793 0.062709712    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=667081 Win=419968 Len=0 TSval=505018892 TSecr=422126693
    794 0.062714059    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=668529 Win=422912 Len=0 TSval=505018892 TSecr=422126693
    795 0.062717821    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=669977 Win=425728 Len=0 TSval=505018893 TSecr=422126693
    796 0.062726339    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=704729 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    797 0.062729001    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=706177 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    798 0.062942706    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=707625 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    799 0.062946233    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=709073 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    800 0.063192929    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=710521 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    801 0.063196360    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=711969 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    802 0.063442557    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=671425 Win=428672 Len=0 TSval=505018893 TSecr=422126693
    803 0.063451074    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=672873 Win=431616 Len=0 TSval=505018893 TSecr=422126693
    804 0.063454870    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=674321 Win=434432 Len=0 TSval=505018893 TSecr=422126693
    805 0.063458422    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=675769 Win=437376 Len=0 TSval=505018893 TSecr=422126693
    806 0.063461873    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=677217 Win=440192 Len=0 TSval=505018893 TSecr=422126693
    807 0.063465154    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=678665 Win=443136 Len=0 TSval=505018893 TSecr=422126693
    808 0.063474106    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=713417 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    809 0.063476671    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=714865 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    810 0.063694081    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=716313 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    811 0.063697489    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=717761 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    812 0.063944043    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=719209 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    813 0.063947454    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=720657 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    814 0.064193838    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=680113 Win=446080 Len=0 TSval=505018893 TSecr=422126693
    815 0.064202483    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=681561 Win=448896 Len=0 TSval=505018893 TSecr=422126693
    816 0.064205955    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=683009 Win=451840 Len=0 TSval=505018893 TSecr=422126693
    817 0.064209416    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=684457 Win=454784 Len=0 TSval=505018893 TSecr=422126693
    818 0.064212629    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=685905 Win=457600 Len=0 TSval=505018893 TSecr=422126693
    819 0.064215940    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=687353 Win=460544 Len=0 TSval=505018893 TSecr=422126693
    820 0.064224241    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=722105 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    821 0.064226765    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=723553 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
    822 0.064445516    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=725001 Ack=1 Win=29312 Len=1448 TSval=422126694 TSecr=505018890
